gdp_deflator,net_capital_export,average_provision_of_build_contract_moscow,deposits_rate,mortgage_growth,grp,grp_growth,income_per_cap,real_dispos_income_per_cap_growth,salary,salary_growth,retail_trade_turnover,retail_trade_turnover_per_cap,retail_trade_turnover_growth,labor_force,unemployment,employment,invest_fixed_capital_per_cap,invest_fixed_assets,profitable_enterpr_share,unprofitable_enterpr_share,share_own_revenues,overdue_wages_per_cap,fin_res_per_cap,marriages_per_1000_cap,divorce_rate,construction_value,invest_fixed_assets_phys,pop_natural_increase,pop_migration,pop_total_inc,childbirth,mortality,housing_fund_sqm,lodging_sqm_per_cap,water_pipes_share,baths_share,sewerage_share,gas_share,hot_water_share,electric_stove_share,heating_share,old_house_share,average_life_exp,infant_mortarity_per_1000_cap,perinatal_mort_per_1000_cap,incidence_population,rent_price_4+room_bus,rent_price_3room_bus,rent_price_2room_bus,rent_price_1room_bus,rent_price_3room_eco,rent_price_2room_eco,rent_price_1room_eco,load_of_teachers_preschool_per_teacher,child_on_acc_pre_school,load_of_teachers_school_per_teacher,students_state_oneshift,modern_education_share,old_education_build_share,provision_doctors,provision_nurse,load_on_doctors,power_clinics,hospital_beds_available_per_cap,hospital_bed_occupancy_per_year,provision_retail_space_sqm,provision_retail_space_modern_sqm,turnover_catering_per_cap,theaters_viewers_per_1000_cap,seats_theather_rfmin_per_100000_cap,museum_visitis_per_100_cap,bandwidth_sports,population_reg_sports_share,students_reg_sports_share,apartment_build,apartment_fund_sqm,timestamp,average_provision_of_build_contract,gdp_annual_growth,cpi,deposits_value,fixed_basket,micex,gdp_quart,mortgage_value,micex_cbi_tr,balance_trade_growth,balance_trade,ppi,usdrub,brent,deposits_growth,oil_urals,eurrub,gdp_annual,rts,gdp_quart_growth,micex_rgbi_tr,mortgage_rate
113.465,0.18313436600000002,6.14,5.63,0.40944461,12808.5734,0.08410365,53338.0,-0.079,61208.0,0.103141018,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874.0,1541.884366,0.6459999999999999,0.354,0.977828439,57746.0,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234.0,19.185045499999998,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,174.76,108.0,96.0,72.02,52.81,43.11,34.83,886.4989251862401,"16,765",1517.9545449999998,85.5056,"93,08","25,47",61.0,92.8,7804.909725,41.9,707.0,286.0,793.958447505894,271.000096824675,10311.0,649.504263126995,0.44783999999999996,1509.0273277938502,398451.0,28.2,80.8558293265749,46080.0,229294.8,2014-08-21,6.29,0.012794871000000001,427.5,17297538,16134.39,1461.75,18884.6,922855,247.84,21.5,18.632,514.8,36.0723,102.63,0.0015260679999999998,101.4165,47.8958,71016.7,1275.6,0.7,124.03,12.22
113.465,0.18313436600000002,6.14,5.63,0.40944461,12808.5734,0.08410365,53338.0,-0.079,61208.0,0.103141018,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874.0,1541.884366,0.6459999999999999,0.354,0.977828439,57746.0,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234.0,19.185045499999998,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,174.76,108.0,96.0,72.02,52.81,43.11,34.83,886.3524587079711,"16,765",1517.9545449999998,85.5056,"93,08","25,47",61.0,92.8,7804.909725,41.9,707.0,286.0,793.868701333177,271.000097645158,10311.0,649.359587749947,0.44783999999999996,1508.5466043983301,398451.0,28.2,80.8273823353631,46080.0,229294.8,2014-08-22,6.29,0.012794871000000001,427.5,17297538,16134.39,1446.6,18884.6,922855,248.14,21.5,18.632,514.8,36.1073,102.29,0.0015260679999999998,101.4165,47.805,71016.7,1260.07,0.7,124.18,12.22
113.465,0.18313436600000002,6.14,5.63,0.40944461,12808.5734,0.08410365,53338.0,-0.079,61208.0,0.103141018,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874.0,1541.884366,0.6459999999999999,0.354,0.977828439,57746.0,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234.0,19.185045499999998,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,174.76,108.0,96.0,72.02,52.81,43.11,34.83,886.177936025862,"16,765",1517.9545449999998,85.5056,"93,08","25,47",61.0,92.8,7804.909725,41.9,707.0,286.0,793.779331456074,271.000099135254,10311.0,649.1960266288349,0.44783999999999996,1508.0231412830599,398451.0,28.2,80.79668931708649,46080.0,229294.8,2014-08-23,6.29,0.012794871000000001,427.5,17297538,16134.39,1446.6,18884.6,922855,248.14,21.5,18.632,514.8,36.1073,102.29,0.0015260679999999998,101.4165,47.805,71016.7,1260.07,0.7,124.18,12.22
113.465,0.18313436600000002,6.14,5.63,0.40944461,12808.5734,0.08410365,53338.0,-0.079,61208.0,0.103141018,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874.0,1541.884366,0.6459999999999999,0.354,0.977828439,57746.0,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234.0,19.185045499999998,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,174.76,108.0,96.0,72.02,52.81,43.11,34.83,886.505660867782,"16,765",1517.9545449999998,85.5056,"93,08","25,47",61.0,92.8,7804.909725,41.9,707.0,286.0,794.420042863067,271.000099572355,10311.0,649.334985860866,0.44783999999999996,1508.04553615435,398451.0,28.2,80.7951101167843,46080.0,229294.8,2014-08-24,6.29,0.012794871000000001,427.5,17297538,16134.39,1446.6,18884.6,922855,248.14,21.5,18.632,514.8,36.1073,102.29,0.0015260679999999998,101.4165,47.805,71016.7,1260.07,0.7,124.18,12.22
113.465,0.18313436600000002,6.14,5.63,0.40944461,12808.5734,0.08410365,53338.0,-0.079,61208.0,0.103141018,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874.0,1541.884366,0.6459999999999999,0.354,0.977828439,57746.0,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234.0,19.185045499999998,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,174.76,108.0,96.0,72.02,52.81,43.11,34.83,886.31879200205,"16,765",1517.9545449999998,85.5056,"93,08","25,47",61.0,92.8,7804.909725,41.9,707.0,286.0,794.324082502221,271.000098706927,10311.0,649.1613847733261,0.44783999999999996,1507.4816282327401,398451.0,28.2,80.76158018036558,46080.0,229294.8,2014-08-25,6.29,0.012794871000000001,427.5,17297538,16134.39,1454.67,18884.6,922855,248.19,21.5,18.632,514.8,36.1646,102.65,0.0015260679999999998,101.4165,47.7315,71016.7,1267.42,0.7,124.07,12.22
113.465,0.18313436600000002,6.14,5.63,0.40944461,12808.5734,0.08410365,53338.0,-0.079,61208.0,0.103141018,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874.0,1541.884366,0.6459999999999999,0.354,0.977828439,57746.0,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234.0,19.185045499999998,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,174.76,108.0,96.0,72.02,52.81,43.11,34.83,886.1813885385199,"16,765",1517.9545449999998,85.5056,"93,08","25,47",61.0,92.8,7804.909725,41.9,707.0,286.0,794.188304630839,271.00009749410196,10311.0,649.1780810050229,0.44783999999999996,1507.964223769,398451.0,28.2,80.7946865782263,46080.0,229294.8,2014-08-26,6.29,0.012794871000000001,427.5,17297538,16134.39,1443.32,18884.6,922855,248.35,21.5,18.632,514.8,36.1803,102.5,0.0015260679999999998,101.4165,47.7253,71016.7,1259.47,0.7,124.28,12.22
113.465,0.18313436600000002,6.14,5.63,0.40944461,12808.5734,0.08410365,53338.0,-0.079,61208.0,0.103141018,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874.0,1541.884366,0.6459999999999999,0.354,0.977828439,57746.0,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234.0,19.185045499999998,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,174.76,108.0,96.0,72.02,52.81,43.11,34.83,886.0527809454429,"16,765",1517.9545449999998,85.5056,"93,08","25,47",61.0,92.8,7804.909725,41.9,707.0,286.0,794.049043917664,271.00009679383203,10311.0,649.084132641175,0.44783999999999996,1507.66243305175,398451.0,28.2,80.7774828511786,46080.0,229294.8,2014-08-27,6.29,0.012794871000000001,427.5,17297538,16134.39,1447.91,18884.6,922855,248.18,21.5,18.632,514.8,36.169000000000004,102.72,0.0015260679999999998,101.4165,47.7181,71016.7,1260.72,0.7,124.25,12.22
113.465,0.18313436600000002,6.14,5.63,0.40944461,12808.5734,0.08410365,53338.0,-0.079,61208.0,0.103141018,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874.0,1541.884366,0.6459999999999999,0.354,0.977828439,57746.0,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234.0,19.185045499999998,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,174.76,108.0,96.0,72.02,52.81,43.11,34.83,885.874227380729,"16,765",1517.9545449999998,85.5056,"93,08","25,47",61.0,92.8,7804.909725,41.9,707.0,286.0,793.9592975425239,271.000097537401,10311.0,648.921287954091,0.44783999999999996,1507.1347823440499,398451.0,28.2,80.7459252873181,46080.0,229294.8,2014-08-28,6.29,0.012794871000000001,427.5,17297538,16134.39,1423.78,18884.6,922855,248.11,21.5,18.632,514.8,36.7247,102.46,0.0015260679999999998,101.4165,48.3827,71016.7,1219.49,0.7,123.2,12.22
113.465,0.18313436600000002,6.14,5.63,0.40944461,12808.5734,0.08410365,53338.0,-0.079,61208.0,0.103141018,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874.0,1541.884366,0.6459999999999999,0.354,0.977828439,57746.0,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234.0,19.185045499999998,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,174.76,108.0,96.0,72.02,52.81,43.11,34.83,885.712313921129,"16,765",1517.9545449999998,85.5056,"93,08","25,47",61.0,92.8,7804.909725,41.9,707.0,286.0,793.869551369806,271.000098357884,10311.0,648.767688308184,0.44783999999999996,1506.62515248314,398451.0,28.2,80.71523167413771,46080.0,229294.8,2014-08-29,6.29,0.012794871000000001,427.5,17297538,16134.39,1400.71,18884.6,922855,248.92,21.5,18.632,514.8,37.1189,103.19,0.0015260679999999998,101.4165,48.7888,71016.7,1190.23,0.7,122.47,12.22
113.465,0.18313436600000002,6.14,5.63,0.40944461,12808.5734,0.08410365,53338.0,-0.079,61208.0,0.103141018,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874.0,1541.884366,0.6459999999999999,0.354,0.977828439,57746.0,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234.0,19.185045499999998,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,174.76,108.0,96.0,72.02,52.81,43.11,34.83,885.542931598824,"16,765",1517.9545449999998,85.5056,"93,08","25,47",61.0,92.8,7804.909725,41.9,707.0,286.0,793.7801814927029,271.00009984798,10311.0,648.614407532196,0.44783999999999996,1506.1363053003101,398451.0,28.2,80.6860927720334,46080.0,229294.8,2014-08-30,6.29,0.012794871000000001,427.5,17297538,16134.39,1400.71,18884.6,922855,248.92,21.5,18.632,514.8,37.1189,103.19,0.0015260679999999998,101.4165,48.7888,71016.7,1190.23,0.7,122.47,12.22
113.465,0.18313436600000002,6.14,5.63,0.40944461,12808.5734,0.08410365,53338.0,-0.079,61208.0,0.103141018,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874.0,1541.884366,0.6459999999999999,0.354,0.977828439,57746.0,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234.0,19.185045499999998,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,174.76,108.0,96.0,72.02,52.81,43.11,34.83,885.896345630209,"16,765",1517.9545449999998,85.5056,"93,08","25,47",61.0,92.8,7804.909725,41.9,707.0,286.0,794.4208928996969,271.000100285081,10311.0,648.782612720642,0.44783999999999996,1506.25577532985,398451.0,28.2,80.68981336371321,46080.0,229294.8,2014-08-31,6.29,0.012794871000000001,427.5,17297538,16134.39,1400.71,18884.6,922855,248.92,21.5,18.632,514.8,37.1189,103.19,0.0015260679999999998,101.4165,48.7888,71016.7,1190.23,0.7,122.47,12.22
113.465,0.09724414199999999,6.14,5.71,0.37866500399999997,12808.5734,0.08410365,50830.0,-0.079,61208.0,0.103141018,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874.0,1541.884366,0.6459999999999999,0.354,0.977828439,57746.0,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234.0,19.185045499999998,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,173.3,113.58,85.38,65.13,51.41,43.26,34.52,885.7550115334551,"16,765",1517.9545449999998,85.5056,"93,08","25,47",61.0,92.8,7804.909725,41.9,707.0,286.0,794.3249325388499,271.000099419653,10311.0,648.656370303935,0.44783999999999996,1505.84830535421,398451.0,28.2,80.6651516271807,46080.0,229294.8,2014-09-01,6.29,0.012794871000000001,428.6,17297538,16165.3,1392.4,18884.6,1067947,244.27,21.5,18.076,514.7,37.2897,102.79,0.0015260679999999998,95.6732,48.97,71016.7,1177.66,0.7,121.67,12.29
113.465,0.09724414199999999,6.14,5.71,0.37866500399999997,12808.5734,0.08410365,50830.0,-0.079,61208.0,0.103141018,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874.0,1541.884366,0.6459999999999999,0.354,0.977828439,57746.0,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234.0,19.185045499999998,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,173.3,113.58,85.38,65.13,51.41,43.26,34.52,885.681638610232,"16,765",1517.9545449999998,85.5056,"93,08","25,47",61.0,92.8,7804.909725,41.9,707.0,286.0,794.189154667468,271.000098206828,10311.0,648.737094988697,0.44783999999999996,1506.54166264574,398451.0,28.2,80.7104004177713,46080.0,229294.8,2014-09-02,6.29,0.012794871000000001,428.6,17297538,16165.3,1400.35,18884.6,1067947,244.27,21.5,18.076,514.7,37.4515,100.34,0.0015260679999999998,95.6732,49.1563,71016.7,1177.93,0.7,121.85,12.29
113.465,0.09724414199999999,6.14,5.71,0.37866500399999997,12808.5734,0.08410365,50830.0,-0.079,61208.0,0.103141018,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874.0,1541.884366,0.6459999999999999,0.354,0.977828439,57746.0,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234.0,19.185045499999998,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,173.3,113.58,85.38,65.13,51.41,43.26,34.52,885.633599957464,"16,765",1517.9545449999998,85.5056,"93,08","25,47",61.0,92.8,7804.909725,41.9,707.0,286.0,794.049893954294,271.000097506558,10311.0,648.721854759589,0.44783999999999996,1506.4981294596,398451.0,28.2,80.7082111510171,46080.0,229294.8,2014-09-03,6.29,0.012794871000000001,428.6,17297538,16165.3,1449.29,18884.6,1067947,244.27,21.5,18.076,514.7,36.8475,102.77,0.0015260679999999998,95.6732,48.4206,71016.7,1239.23,0.7,122.82,12.29
113.465,0.09724414199999999,6.14,5.71,0.37866500399999997,12808.5734,0.08410365,50830.0,-0.079,61208.0,0.103141018,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874.0,1541.884366,0.6459999999999999,0.354,0.977828439,57746.0,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234.0,19.185045499999998,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,173.3,113.58,85.38,65.13,51.41,43.26,34.52,885.549647517621,"16,765",1517.9545449999998,85.5056,"93,08","25,47",61.0,92.8,7804.909725,41.9,707.0,286.0,793.9601475791541,271.000098250127,10311.0,648.649921254534,0.44783999999999996,1506.2678266880403,398451.0,28.2,80.694042627248,46080.0,229294.8,2014-09-04,6.29,0.012794871000000001,428.6,17297538,16165.3,1457.34,18884.6,1067947,243.49,21.5,18.076,514.7,36.9961,101.83,0.0015260679999999998,95.6732,47.8945,71016.7,1241.51,0.7,123.62,12.29
113.465,0.09724414199999999,6.14,5.71,0.37866500399999997,12808.5734,0.08410365,50830.0,-0.079,61208.0,0.103141018,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874.0,1541.884366,0.6459999999999999,0.354,0.977828439,57746.0,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234.0,19.185045499999998,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,173.3,113.58,85.38,65.13,51.41,43.26,34.52,885.4933890295611,"16,765",1517.9545449999998,85.5056,"93,08","25,47",61.0,92.8,7804.909725,41.9,707.0,286.0,793.870401406437,271.00009907061,10311.0,648.5965492618341,0.44783999999999996,1506.08491601237,398451.0,28.2,80.682535461772,46080.0,229294.8,2014-09-05,6.29,0.012794871000000001,428.6,17297538,16165.3,1474.71,18884.6,1067947,243.49,21.5,18.076,514.7,37.046,100.82,0.0015260679999999998,95.6732,47.9774,71016.7,1257.26,0.7,123.73,12.29
113.465,0.09724414199999999,6.14,5.71,0.37866500399999997,12808.5734,0.08410365,50830.0,-0.079,61208.0,0.103141018,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874.0,1541.884366,0.6459999999999999,0.354,0.977828439,57746.0,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234.0,19.185045499999998,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,173.3,113.58,85.38,65.13,51.41,43.26,34.52,885.4373574858889,"16,765",1517.9545449999998,85.5056,"93,08","25,47",61.0,92.8,7804.909725,41.9,707.0,286.0,793.7810315293331,271.00010056070596,10311.0,648.5496063155709,0.44783999999999996,1505.9414336305701,398451.0,28.2,80.67374188487601,46080.0,229294.8,2014-09-06,6.29,0.012794871000000001,428.6,17297538,16165.3,1474.71,18884.6,1067947,246.6,21.5,18.076,514.7,37.046,100.82,0.0015260679999999998,95.6732,47.9774,71016.7,1257.26,0.7,123.73,12.29
113.465,0.09724414199999999,6.14,5.71,0.37866500399999997,12808.5734,0.08410365,50830.0,-0.079,61208.0,0.103141018,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874.0,1541.884366,0.6459999999999999,0.354,0.977828439,57746.0,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234.0,19.185045499999998,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,173.3,113.58,85.38,65.13,51.41,43.26,34.52,885.908185664196,"16,765",1517.9545449999998,85.5056,"93,08","25,47",61.0,92.8,7804.909725,41.9,707.0,286.0,794.421742936328,271.000100997807,10311.0,648.826834578011,0.44783999999999996,1506.4135235130402,398451.0,28.2,80.6982871973674,46080.0,229294.8,2014-09-07,6.29,0.012794871000000001,428.6,17297538,16165.3,1474.71,18884.6,1067947,247.51,21.5,18.076,514.7,37.046,100.82,0.0015260679999999998,95.6732,47.9774,71016.7,1257.26,0.7,123.73,12.29
113.465,0.09724414199999999,6.14,5.71,0.37866500399999997,12808.5734,0.08410365,50830.0,-0.079,61208.0,0.103141018,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874.0,1541.884366,0.6459999999999999,0.354,0.977828439,57746.0,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234.0,19.185045499999998,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,173.3,113.58,85.38,65.13,51.41,43.26,34.52,885.8845371819301,"16,765",1517.9545449999998,85.5056,"93,08","25,47",61.0,92.8,7804.909725,41.9,707.0,286.0,794.32578257548,271.000100132379,10311.0,648.808765712318,0.44783999999999996,1506.35423806949,398451.0,28.2,80.69423099100791,46080.0,229294.8,2014-09-08,6.29,0.012794871000000001,428.6,17297538,16165.3,1464.76,18884.6,1067947,247.51,21.5,18.076,514.7,36.959,100.2,0.0015260679999999998,95.6732,47.8,71016.7,1245.53,0.7,123.29,12.29
113.465,0.09724414199999999,6.14,5.71,0.37866500399999997,12808.5734,0.08410365,50830.0,-0.079,61208.0,0.103141018,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874.0,1541.884366,0.6459999999999999,0.354,0.977828439,57746.0,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234.0,19.185045499999998,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,173.3,113.58,85.38,65.13,51.41,43.26,34.52,885.9252909727439,"16,765",1517.9545449999998,85.5056,"93,08","25,47",61.0,92.8,7804.909725,41.9,707.0,286.0,794.1900047040981,271.000098919554,10311.0,648.993282944133,0.44783999999999996,1507.37973160386,398451.0,28.2,80.7591710311204,46080.0,229294.8,2014-09-09,6.29,0.012794871000000001,428.6,17297538,16165.3,1468.17,18884.6,1067947,248.21,21.5,18.076,514.7,37.0461,99.16,0.0015260679999999998,95.6732,47.849,71016.7,1246.64,0.7,123.55,12.29
113.465,0.09724414199999999,6.14,5.71,0.37866500399999997,12808.5734,0.08410365,50830.0,-0.079,61208.0,0.103141018,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874.0,1541.884366,0.6459999999999999,0.354,0.977828439,57746.0,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234.0,19.185045499999998,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,173.3,113.58,85.38,65.13,51.41,43.26,34.52,885.984074551601,"16,765",1517.9545449999998,85.5056,"93,08","25,47",61.0,92.8,7804.909725,41.9,707.0,286.0,794.050743990924,271.000098219284,10311.0,649.074039938464,0.44783999999999996,1507.6411281643302,398451.0,28.2,80.77508977641091,46080.0,229294.8,2014-09-10,6.29,0.012794871000000001,428.6,17297538,16165.3,1468.55,18884.6,1067947,248.5,21.5,18.076,514.7,37.3249,98.04,0.0015260679999999998,95.6732,48.1583,71016.7,1239.09,0.7,122.96,12.29
113.465,0.09724414199999999,6.14,5.71,0.37866500399999997,12808.5734,0.08410365,50830.0,-0.079,61208.0,0.103141018,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874.0,1541.884366,0.6459999999999999,0.354,0.977828439,57746.0,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234.0,19.185045499999998,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,173.3,113.58,85.38,65.13,51.41,43.26,34.52,885.9961006749451,"16,765",1517.9545449999998,85.5056,"93,08","25,47",61.0,92.8,7804.909725,41.9,707.0,286.0,793.960997615783,271.00009896285303,10311.0,649.087122187645,0.44783999999999996,1507.6782106599499,398451.0,28.2,80.7768251539881,46080.0,229294.8,2014-09-11,6.29,0.012794871000000001,428.6,17297538,16165.3,1449.63,18884.6,1067947,248.5,21.5,18.076,514.7,37.5279,98.08,0.0015260679999999998,95.6732,48.56,71016.7,1217.88,0.7,122.72,12.29
113.465,0.09724414199999999,6.14,5.71,0.37866500399999997,12808.5734,0.08410365,50830.0,-0.079,61208.0,0.103141018,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874.0,1541.884366,0.6459999999999999,0.354,0.977828439,57746.0,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234.0,19.185045499999998,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,173.3,113.58,85.38,65.13,51.41,43.26,34.52,886.021760373828,"16,765",1517.9545449999998,85.5056,"93,08","25,47",61.0,92.8,7804.909725,41.9,707.0,286.0,793.871251443066,271.000099783336,10311.0,649.104931104815,0.44783999999999996,1507.7159648282502,398451.0,28.2,80.7784655470678,46080.0,229294.8,2014-09-12,6.29,0.012794871000000001,428.6,17297538,16165.3,1458.52,18884.6,1067947,243.21,21.5,18.076,514.7,37.751999999999995,97.11,0.0015260679999999998,95.6732,48.9787,71016.7,1213.27,0.7,122.75,12.29
113.465,0.09724414199999999,6.14,5.71,0.37866500399999997,12808.5734,0.08410365,50830.0,-0.079,61208.0,0.103141018,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874.0,1541.884366,0.6459999999999999,0.354,0.977828439,57746.0,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234.0,19.185045499999998,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,173.3,113.58,85.38,65.13,51.41,43.26,34.52,886.0307992219181,"16,765",1517.9545449999998,85.5056,"93,08","25,47",61.0,92.8,7804.909725,41.9,707.0,286.0,793.781881565963,271.000101273432,10311.0,649.1129084192121,0.44783999999999996,1507.73872003858,398451.0,28.2,80.77959809212709,46080.0,229294.8,2014-09-13,6.29,0.012794871000000001,428.6,17297538,16165.3,1458.52,18884.6,1067947,243.21,21.5,18.076,514.7,37.751999999999995,97.11,0.0015260679999999998,95.6732,48.9787,71016.7,1213.27,0.7,122.75,12.29
113.465,0.09724414199999999,6.14,5.71,0.37866500399999997,12808.5734,0.08410365,50830.0,-0.079,61208.0,0.103141018,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874.0,1541.884366,0.6459999999999999,0.354,0.977828439,57746.0,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234.0,19.185045499999998,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,173.3,113.58,85.38,65.13,51.41,43.26,34.52,886.5475859206321,"16,765",1517.9545449999998,85.5056,"93,08","25,47",61.0,92.8,7804.909725,41.9,707.0,286.0,794.422592972957,271.000101710533,10311.0,649.426879963562,0.44783999999999996,1508.31664480319,398451.0,28.2,80.81048596398949,46080.0,229294.8,2014-09-14,6.29,0.012794871000000001,428.6,17297538,16165.3,1458.52,18884.6,1067947,243.21,21.5,18.076,514.7,37.751999999999995,97.11,0.0015260679999999998,95.6732,48.9787,71016.7,1213.27,0.7,122.75,12.29
113.465,0.09724414199999999,6.14,5.71,0.37866500399999997,12808.5734,0.08410365,50830.0,-0.079,61208.0,0.103141018,4436.8984,365.089,102.4,7087.326,0.015,0.74,126874.0,1541.884366,0.6459999999999999,0.354,0.977828439,57746.0,96.91260146,8.3,3.7,734697.6,100.1,1.6,5.7,7.3,11.3,9.7,234.0,19.185045499999998,98.8,98.6,98.1,43.3,94.3,55.2,99.3,0.4,76.7,6.1,7.61,662.3,173.3,113.58,85.38,65.13,51.41,43.26,34.52,886.5491215364349,"16,765",1517.9545449999998,85.5056,"93,08","25,47",61.0,92.8,7804.909725,41.9,707.0,286.0,794.32663261211,271.000100845105,10311.0,649.426036839434,0.44783999999999996,1508.2987561364002,398451.0,28.2,80.8089422307197,46080.0,229294.8,2014-09-15,6.29,0.012794871000000001,428.6,17297538,16165.3,1454.19,18884.6,1067947,248.54,21.5,18.076,514.7,38.3315,96.65,0.0015260679999999998,95.6732,49.573,71016.7,1194.73,0.7,122.58,12.29
